Time,CO₂(ppm),Temperature(°C),Humidity(%),Pressure(hPa)
1/17/2021 9:13:06 a. m.,"390","24.9","32","948"
1/17/2021 9:14:06 a. m.,"374","24.9","31","948"
1/17/2021 9:15:06 a. m.,"382","24.9","31","948"
1/17/2021 9:16:06 a. m.,"375","24.9","31","948"
1/17/2021 9:17:06 a. m.,"378","24.9","31","948"
1/17/2021 9:18:06 a. m.,"374","24.9","31","948"
1/17/2021 9:19:06 a. m.,"374","24.9","31","948"
1/17/2021 9:20:06 a. m.,"378","24.9","31","948"
1/17/2021 9:21:06 a. m.,"376","24.9","31","948"
1/17/2021 9:22:06 a. m.,"371","24.9","31","948"
1/17/2021 9:23:06 a. m.,"387","25.0","31","948"
1/17/2021 9:24:06 a. m.,"392","25.0","31","948"
1/17/2021 9:25:06 a. m.,"374","25.0","31","948"
1/17/2021 9:26:06 a. m.,"364","25.0","31","948"
1/17/2021 9:27:06 a. m.,"375","25.0","31","948"
1/17/2021 9:28:06 a. m.,"369","25.0","31","948"
1/17/2021 9:29:06 a. m.,"382","25.0","31","948"
1/17/2021 9:30:06 a. m.,"380","25.0","31","948"
1/17/2021 9:31:06 a. m.,"392","25.0","31","948"
1/17/2021 9:32:06 a. m.,"381","25.1","31","948"
1/17/2021 9:33:06 a. m.,"379","25.1","31","948"
1/17/2021 9:34:06 a. m.,"387","25.1","31","948"
1/17/2021 9:35:06 a. m.,"361","25.1","31","948"
1/17/2021 9:36:06 a. m.,"377","25.1","31","948"
1/17/2021 9:37:06 a. m.,"376","25.1","31","948"
1/17/2021 9:38:06 a. m.,"376","25.1","31","948"
1/17/2021 9:39:06 a. m.,"370","25.1","31","948"
1/17/2021 9:40:06 a. m.,"368","25.1","31","948"
1/17/2021 9:41:06 a. m.,"364","25.1","31","948"
1/17/2021 9:42:06 a. m.,"371","25.1","30","948"
1/17/2021 9:43:06 a. m.,"376","25.1","31","948"
1/17/2021 9:44:06 a. m.,"380","25.1","30","948"
1/17/2021 9:45:06 a. m.,"378","25.1","30","948"
1/17/2021 9:46:06 a. m.,"375","25.2","30","948"
1/17/2021 9:47:06 a. m.,"368","25.2","30","948"
1/17/2021 9:48:06 a. m.,"373","25.2","30","948"
1/17/2021 9:49:06 a. m.,"375","25.2","30","948"
1/17/2021 9:50:06 a. m.,"373","25.2","30","948"
1/17/2021 9:51:06 a. m.,"377","25.2","30","948"
1/17/2021 9:52:06 a. m.,"376","25.2","30","948"
1/17/2021 9:53:06 a. m.,"376","25.2","30","948"
1/17/2021 9:54:06 a. m.,"376","25.2","30","948"
1/17/2021 9:55:06 a. m.,"388","25.2","30","948"
1/17/2021 9:56:06 a. m.,"388","25.2","30","948"
1/17/2021 9:57:06 a. m.,"356","25.2","30","948"
1/17/2021 9:58:06 a. m.,"363","25.3","30","948"
1/17/2021 9:59:06 a. m.,"384","25.2","30","948"
1/17/2021 10:00:06 a. m.,"368","25.3","30","948"
1/17/2021 10:01:06 a. m.,"370","25.2","30","948"
1/17/2021 10:02:06 a. m.,"364","25.3","30","948"
1/17/2021 10:03:06 a. m.,"376","25.3","30","948"
1/17/2021 10:04:06 a. m.,"374","25.3","30","948"
1/17/2021 10:05:06 a. m.,"378","25.3","30","948"
1/17/2021 10:06:06 a. m.,"369","25.3","30","948"
1/17/2021 10:07:06 a. m.,"369","25.3","30","948"
1/17/2021 10:08:06 a. m.,"354","25.3","30","948"
1/17/2021 10:09:06 a. m.,"379","25.3","30","948"
1/17/2021 10:10:06 a. m.,"370","25.3","30","948"
1/17/2021 10:11:06 a. m.,"376","25.3","30","948"
1/17/2021 10:12:06 a. m.,"359","25.3","30","948"
1/17/2021 10:13:06 a. m.,"370","25.3","30","948"
1/17/2021 10:14:06 a. m.,"372","25.3","30","948"
1/17/2021 10:15:06 a. m.,"367","25.3","30","948"
1/17/2021 10:16:06 a. m.,"372","25.3","30","948"
1/17/2021 10:17:06 a. m.,"373","25.3","30","948"
1/17/2021 10:18:06 a. m.,"359","25.3","30","948"
1/17/2021 10:19:06 a. m.,"364","25.3","30","948"
1/17/2021 10:20:06 a. m.,"376","25.4","30","948"
1/17/2021 10:21:06 a. m.,"370","25.4","30","948"
1/17/2021 10:22:06 a. m.,"362","25.4","30","948"
1/17/2021 10:23:06 a. m.,"370","25.4","30","948"
1/17/2021 10:24:06 a. m.,"369","25.4","30","948"
1/17/2021 10:25:06 a. m.,"363","25.4","30","948"
1/17/2021 10:26:06 a. m.,"375","25.4","30","948"
1/17/2021 10:27:06 a. m.,"362","25.4","30","948"
1/17/2021 10:28:06 a. m.,"360","25.4","30","948"
1/17/2021 10:29:06 a. m.,"369","25.4","30","948"
1/17/2021 10:30:06 a. m.,"365","25.4","30","948"
1/17/2021 10:31:06 a. m.,"362","25.4","30","948"
1/17/2021 10:32:06 a. m.,"368","25.4","30","947"
1/17/2021 10:33:06 a. m.,"366","25.4","30","947"
1/17/2021 10:34:06 a. m.,"371","25.4","30","947"
1/17/2021 10:35:06 a. m.,"363","25.4","30","947"
1/17/2021 10:36:06 a. m.,"366","25.4","30","947"
1/17/2021 10:37:06 a. m.,"376","25.4","29","947"
1/17/2021 10:38:06 a. m.,"377","25.4","29","947"
1/17/2021 10:39:06 a. m.,"373","25.4","29","947"
1/17/2021 10:40:06 a. m.,"378","25.4","29","947"
1/17/2021 10:41:06 a. m.,"374","25.4","29","947"
1/17/2021 10:42:06 a. m.,"376","25.3","29","947"
1/17/2021 10:43:06 a. m.,"373","25.4","29","947"
1/17/2021 10:44:06 a. m.,"355","25.3","29","947"
1/17/2021 10:45:06 a. m.,"374","25.3","29","947"
1/17/2021 10:46:06 a. m.,"378","25.3","29","947"
1/17/2021 10:47:06 a. m.,"398","25.3","29","947"
1/17/2021 10:48:06 a. m.,"396","25.3","29","947"
1/17/2021 10:49:06 a. m.,"403","25.3","29","947"
1/17/2021 10:50:06 a. m.,"432","25.3","30","947"
1/17/2021 10:51:06 a. m.,"457","25.3","30","947"
1/17/2021 10:52:06 a. m.,"455","25.4","30","947"
1/17/2021 10:53:06 a. m.,"432","25.4","30","947"
1/17/2021 10:54:06 a. m.,"439","25.5","30","947"
1/17/2021 10:55:06 a. m.,"442","25.5","30","947"
1/17/2021 10:56:06 a. m.,"442","25.5","30","947"
1/17/2021 10:57:06 a. m.,"430","25.6","30","947"
1/17/2021 10:58:06 a. m.,"436","25.6","30","947"
1/17/2021 10:59:06 a. m.,"427","25.6","30","947"
1/17/2021 11:00:06 a. m.,"422","25.7","30","947"
1/17/2021 11:01:06 a. m.,"394","25.7","29","947"
1/17/2021 11:02:06 a. m.,"408","25.7","29","947"
1/17/2021 11:03:06 a. m.,"400","25.7","29","947"
1/17/2021 11:04:06 a. m.,"422","25.7","29","947"
1/17/2021 11:05:06 a. m.,"407","25.8","29","947"
1/17/2021 11:06:06 a. m.,"408","25.8","29","947"
1/17/2021 11:07:06 a. m.,"437","25.9","30","947"
1/17/2021 11:08:06 a. m.,"420","25.9","29","947"
1/17/2021 11:09:06 a. m.,"396","25.9","29","947"
1/17/2021 11:10:06 a. m.,"395","25.9","29","947"
1/17/2021 11:11:06 a. m.,"384","25.9","29","947"
1/17/2021 11:12:06 a. m.,"385","26.0","29","947"
1/17/2021 11:13:06 a. m.,"373","26.0","29","947"
1/17/2021 11:14:06 a. m.,"357","25.9","28","947"
1/17/2021 11:15:06 a. m.,"363","26.0","28","947"
1/17/2021 11:16:06 a. m.,"369","25.9","28","947"
1/17/2021 11:17:06 a. m.,"352","25.9","28","947"
1/17/2021 11:18:06 a. m.,"366","26.0","28","947"
1/17/2021 11:19:06 a. m.,"361","26.0","28","947"
1/17/2021 11:20:06 a. m.,"365","26.0","28","947"
1/17/2021 11:21:06 a. m.,"359","26.0","28","947"
1/17/2021 11:22:06 a. m.,"366","26.0","28","947"
1/17/2021 11:23:06 a. m.,"350","25.9","28","947"
1/17/2021 11:24:06 a. m.,"359","26.0","28","947"
1/17/2021 11:25:06 a. m.,"364","25.9","28","947"
1/17/2021 11:26:06 a. m.,"363","25.9","28","947"
1/17/2021 11:27:06 a. m.,"370","25.9","28","947"
1/17/2021 11:28:06 a. m.,"371","25.9","28","947"
1/17/2021 11:29:06 a. m.,"364","26.0","28","947"
1/17/2021 11:30:06 a. m.,"359","25.9","28","947"
1/17/2021 11:31:06 a. m.,"370","26.0","28","947"
1/17/2021 11:32:06 a. m.,"361","25.9","28","947"
1/17/2021 11:33:06 a. m.,"350","26.0","27","947"
1/17/2021 11:34:06 a. m.,"366","25.9","28","947"
1/17/2021 11:35:06 a. m.,"356","25.9","28","947"
1/17/2021 11:36:06 a. m.,"358","25.9","28","947"
1/17/2021 11:37:06 a. m.,"359","25.9","28","947"
1/17/2021 11:38:06 a. m.,"363","25.9","28","947"
1/17/2021 11:39:06 a. m.,"356","25.9","28","947"
1/17/2021 11:40:06 a. m.,"362","26.0","28","947"
1/17/2021 11:41:06 a. m.,"364","26.0","28","947"
1/17/2021 11:42:06 a. m.,"373","26.0","28","947"
1/17/2021 11:43:06 a. m.,"361","26.0","28","947"
1/17/2021 11:44:06 a. m.,"364","25.9","27","947"
1/17/2021 11:45:06 a. m.,"349","25.9","28","947"
1/17/2021 11:46:06 a. m.,"369","25.9","28","947"
1/17/2021 11:47:06 a. m.,"363","25.9","28","947"
1/17/2021 11:48:06 a. m.,"365","26.0","28","947"
1/17/2021 11:49:06 a. m.,"358","25.9","28","947"
1/17/2021 11:50:06 a. m.,"367","25.9","28","947"
1/17/2021 11:51:06 a. m.,"382","25.9","28","947"
1/17/2021 11:52:06 a. m.,"375","25.9","28","947"
1/17/2021 11:53:06 a. m.,"373","25.9","28","947"
1/17/2021 11:54:06 a. m.,"380","25.9","28","947"
1/17/2021 11:55:06 a. m.,"391","25.9","28","947"
1/17/2021 11:56:06 a. m.,"392","26.0","28","947"
1/17/2021 11:57:06 a. m.,"378","26.0","28","947"
1/17/2021 11:58:06 a. m.,"375","26.0","28","947"
1/17/2021 11:59:06 a. m.,"379","26.0","28","946"
1/17/2021 12:00:06 p. m.,"358","26.0","28","946"
1/17/2021 12:01:06 p. m.,"361","26.0","28","946"
1/17/2021 12:02:06 p. m.,"364","26.0","27","946"
1/17/2021 12:03:06 p. m.,"364","26.0","28","946"
1/17/2021 12:04:06 p. m.,"354","26.0","28","946"
1/17/2021 12:05:06 p. m.,"361","26.0","28","946"
1/17/2021 12:06:06 p. m.,"362","26.0","28","946"
1/17/2021 12:07:06 p. m.,"377","26.0","28","946"
1/17/2021 12:08:06 p. m.,"401","26.1","28","946"
1/17/2021 12:09:06 p. m.,"434","26.1","29","946"
1/17/2021 12:10:06 p. m.,"423","26.1","29","946"
1/17/2021 12:11:06 p. m.,"419","26.1","29","946"
1/17/2021 12:12:06 p. m.,"427","26.1","29","946"
1/17/2021 12:13:06 p. m.,"424","26.1","29","946"
1/17/2021 12:14:06 p. m.,"416","26.2","28","946"
1/17/2021 12:15:06 p. m.,"398","26.2","28","946"
1/17/2021 12:16:06 p. m.,"411","26.2","27","946"
1/17/2021 12:17:06 p. m.,"406","26.2","27","946"
1/17/2021 12:18:06 p. m.,"398","26.2","27","946"
1/17/2021 12:19:06 p. m.,"393","26.3","28","946"
1/17/2021 12:20:06 p. m.,"423","26.3","28","946"
1/17/2021 12:21:06 p. m.,"431","26.3","28","946"
1/17/2021 12:22:06 p. m.,"448","26.4","28","946"
1/17/2021 12:23:06 p. m.,"441","26.4","28","946"
1/17/2021 12:24:06 p. m.,"411","26.4","28","946"
1/17/2021 12:25:06 p. m.,"419","26.4","28","946"
1/17/2021 12:26:06 p. m.,"419","26.5","28","946"
1/17/2021 12:27:06 p. m.,"425","26.5","28","946"
1/17/2021 12:28:06 p. m.,"425","26.5","28","946"
1/17/2021 12:29:06 p. m.,"415","26.6","28","946"
1/17/2021 12:30:06 p. m.,"434","26.6","28","946"
1/17/2021 12:31:06 p. m.,"446","26.6","28","946"
1/17/2021 12:32:06 p. m.,"425","26.6","28","946"
1/17/2021 12:33:06 p. m.,"409","26.7","28","946"
1/17/2021 12:34:06 p. m.,"405","26.7","28","946"
1/17/2021 12:35:06 p. m.,"442","26.7","28","946"
1/17/2021 12:36:06 p. m.,"436","26.7","28","946"
1/17/2021 12:37:06 p. m.,"427","26.8","28","946"
1/17/2021 12:38:06 p. m.,"436","26.7","28","946"
1/17/2021 12:39:06 p. m.,"431","26.8","28","946"
1/17/2021 12:40:06 p. m.,"434","26.8","28","946"
1/17/2021 12:41:06 p. m.,"411","26.8","27","946"
1/17/2021 12:42:06 p. m.,"417","26.9","27","946"
1/17/2021 12:43:06 p. m.,"424","26.9","27","946"
1/17/2021 12:44:06 p. m.,"417","26.9","27","946"
1/17/2021 12:45:06 p. m.,"412","27.0","27","946"
1/17/2021 12:46:06 p. m.,"420","27.0","27","946"
1/17/2021 12:47:06 p. m.,"411","27.0","27","946"
1/17/2021 12:48:06 p. m.,"397","27.0","27","946"
1/17/2021 12:49:06 p. m.,"402","27.0","27","946"
1/17/2021 12:50:06 p. m.,"394","27.1","27","946"
1/17/2021 12:51:06 p. m.,"400","27.1","27","946"
1/17/2021 12:52:06 p. m.,"402","27.1","27","946"
1/17/2021 12:53:06 p. m.,"412","27.2","27","946"
1/17/2021 12:54:06 p. m.,"418","27.2","27","946"
1/17/2021 12:55:06 p. m.,"411","27.2","27","946"
1/17/2021 12:56:06 p. m.,"391","27.2","27","946"
1/17/2021 12:57:06 p. m.,"400","27.3","27","946"
1/17/2021 12:58:06 p. m.,"414","27.3","27","946"
1/17/2021 12:59:06 p. m.,"397","27.3","27","946"
1/17/2021 1:00:06 p. m.,"392","27.3","26","946"
1/17/2021 1:01:06 p. m.,"408","27.4","26","946"
1/17/2021 1:02:06 p. m.,"397","27.4","26","946"
1/17/2021 1:03:06 p. m.,"389","27.4","26","946"
1/17/2021 1:04:06 p. m.,"397","27.4","26","946"
1/17/2021 1:05:06 p. m.,"416","27.4","27","946"
1/17/2021 1:06:06 p. m.,"399","27.5","26","946"
1/17/2021 1:07:06 p. m.,"411","27.5","26","946"
1/17/2021 1:08:06 p. m.,"410","27.6","27","946"
1/17/2021 1:09:06 p. m.,"413","27.6","27","946"
1/17/2021 1:10:06 p. m.,"421","27.6","27","946"
1/17/2021 1:11:06 p. m.,"424","27.6","27","946"
1/17/2021 1:12:06 p. m.,"428","27.6","27","946"
1/17/2021 1:13:06 p. m.,"459","27.6","27","946"
1/17/2021 1:14:06 p. m.,"433","27.6","27","946"
1/17/2021 1:15:06 p. m.,"440","27.6","27","946"
1/17/2021 1:16:06 p. m.,"475","27.6","27","946"
1/17/2021 1:17:06 p. m.,"478","27.6","27","946"
1/17/2021 1:18:06 p. m.,"508","27.7","27","946"
1/17/2021 1:19:06 p. m.,"519","27.7","27","946"
1/17/2021 1:20:06 p. m.,"519","27.7","27","946"
1/17/2021 1:21:06 p. m.,"516","27.7","27","946"
1/17/2021 1:22:06 p. m.,"527","27.7","27","946"
1/17/2021 1:23:06 p. m.,"555","27.7","27","946"
1/17/2021 1:24:06 p. m.,"553","27.8","27","946"
1/17/2021 1:25:06 p. m.,"552","27.8","27","946"
1/17/2021 1:26:06 p. m.,"525","27.8","27","946"
1/17/2021 1:27:06 p. m.,"543","27.8","27","946"
1/17/2021 1:28:06 p. m.,"564","27.8","27","946"
1/17/2021 1:29:06 p. m.,"547","27.9","27","946"
1/17/2021 1:30:06 p. m.,"533","27.9","27","946"
1/17/2021 1:31:06 p. m.,"552","27.9","27","946"
1/17/2021 1:32:06 p. m.,"552","27.9","27","946"
1/17/2021 1:33:06 p. m.,"555","27.9","27","946"
1/17/2021 1:34:06 p. m.,"562","27.9","27","946"
1/17/2021 1:35:06 p. m.,"540","27.9","27","946"
1/17/2021 1:36:06 p. m.,"560","27.9","27","946"
1/17/2021 1:37:06 p. m.,"576","27.9","27","946"
1/17/2021 1:38:06 p. m.,"571","27.9","27","946"
1/17/2021 1:39:06 p. m.,"553","28.0","27","946"
1/17/2021 1:40:06 p. m.,"581","28.0","27","946"
1/17/2021 1:41:06 p. m.,"571","28.0","27","946"
1/17/2021 1:42:06 p. m.,"590","28.0","27","946"
1/17/2021 1:43:06 p. m.,"549","28.0","27","946"
1/17/2021 1:44:06 p. m.,"562","28.0","27","946"
1/17/2021 1:45:06 p. m.,"569","28.0","27","946"
1/17/2021 1:46:06 p. m.,"564","28.1","27","946"
1/17/2021 1:47:06 p. m.,"573","28.1","27","946"
1/17/2021 1:48:06 p. m.,"645","28.1","27","946"
1/17/2021 1:49:06 p. m.,"610","28.1","27","946"
1/17/2021 1:50:06 p. m.,"593","28.1","27","946"
1/17/2021 1:51:06 p. m.,"577","28.2","27","946"
1/17/2021 1:52:06 p. m.,"580","28.2","27","946"
1/17/2021 1:53:06 p. m.,"554","28.2","27","946"
1/17/2021 1:54:06 p. m.,"537","28.2","27","946"
1/17/2021 1:55:06 p. m.,"540","28.2","27","946"
1/17/2021 1:56:06 p. m.,"542","28.2","27","946"
1/17/2021 1:57:06 p. m.,"523","28.2","27","946"
1/17/2021 1:58:06 p. m.,"559","28.2","27","946"
1/17/2021 1:59:06 p. m.,"532","28.2","27","946"
1/17/2021 2:00:06 p. m.,"510","28.2","27","946"
1/17/2021 2:01:06 p. m.,"538","28.3","27","946"
1/17/2021 2:02:06 p. m.,"520","28.3","27","946"
1/17/2021 2:03:06 p. m.,"537","28.3","27","946"
1/17/2021 2:04:06 p. m.,"512","28.3","27","946"
1/17/2021 2:05:06 p. m.,"484","28.3","27","946"
1/17/2021 2:06:06 p. m.,"425","28.3","26","946"
1/17/2021 2:07:06 p. m.,"413","28.3","26","946"
1/17/2021 2:08:06 p. m.,"426","28.4","26","946"
1/17/2021 2:09:06 p. m.,"400","28.3","26","946"
1/17/2021 2:10:06 p. m.,"382","28.3","26","945"
1/17/2021 2:11:06 p. m.,"380","28.3","25","945"
1/17/2021 2:12:06 p. m.,"368","28.3","25","945"
1/17/2021 2:13:06 p. m.,"372","28.4","25","945"
1/17/2021 2:14:06 p. m.,"361","28.4","25","945"
1/17/2021 2:15:06 p. m.,"367","28.4","25","945"
1/17/2021 2:16:06 p. m.,"353","28.4","25","945"
1/17/2021 2:17:06 p. m.,"358","28.4","24","945"
1/17/2021 2:18:06 p. m.,"364","28.4","24","945"
1/17/2021 2:19:06 p. m.,"358","28.4","25","945"
1/17/2021 2:20:06 p. m.,"356","28.4","25","945"
1/17/2021 2:21:06 p. m.,"363","28.4","25","945"
1/17/2021 2:22:06 p. m.,"357","28.4","25","945"
1/17/2021 2:23:06 p. m.,"367","28.4","24","945"
1/17/2021 2:24:06 p. m.,"356","28.4","24","945"
1/17/2021 2:25:06 p. m.,"356","28.4","24","945"
1/17/2021 2:26:06 p. m.,"356","28.4","24","945"
1/17/2021 2:27:06 p. m.,"364","28.4","24","945"
1/17/2021 2:28:06 p. m.,"348","28.4","24","945"
1/17/2021 2:29:06 p. m.,"368","28.4","24","945"
1/17/2021 2:30:06 p. m.,"366","28.4","24","945"
1/17/2021 2:31:06 p. m.,"375","28.4","24","945"
1/17/2021 2:32:06 p. m.,"374","28.4","23","945"
1/17/2021 2:33:06 p. m.,"353","28.4","23","945"
1/17/2021 2:34:06 p. m.,"345","28.4","23","945"
1/17/2021 2:35:06 p. m.,"355","28.4","23","945"
1/17/2021 2:36:06 p. m.,"351","28.4","23","945"
1/17/2021 2:37:06 p. m.,"354","28.4","23","945"
1/17/2021 2:38:06 p. m.,"361","28.4","23","945"
1/17/2021 2:39:06 p. m.,"345","28.4","23","945"
1/17/2021 2:40:06 p. m.,"360","28.4","23","945"
1/17/2021 2:41:06 p. m.,"373","28.4","23","945"
1/17/2021 2:42:06 p. m.,"352","28.4","23","945"
1/17/2021 2:43:06 p. m.,"355","28.4","23","945"
1/17/2021 2:44:06 p. m.,"370","28.3","23","945"
1/17/2021 2:45:06 p. m.,"368","28.4","22","945"
1/17/2021 2:46:06 p. m.,"364","28.4","23","945"
1/17/2021 2:47:06 p. m.,"351","28.4","22","945"
1/17/2021 2:48:06 p. m.,"350","28.4","22","945"
1/17/2021 2:49:06 p. m.,"360","28.4","23","945"
1/17/2021 2:50:06 p. m.,"357","28.4","22","945"
1/17/2021 2:51:06 p. m.,"354","28.4","22","945"
1/17/2021 2:52:06 p. m.,"352","28.4","22","945"
1/17/2021 2:53:06 p. m.,"351","28.4","22","945"
1/17/2021 2:54:06 p. m.,"370","28.4","22","945"
1/17/2021 2:55:06 p. m.,"359","28.4","22","945"
1/17/2021 2:56:06 p. m.,"361","28.4","22","945"
1/17/2021 2:57:06 p. m.,"353","28.5","22","945"
1/17/2021 2:58:06 p. m.,"362","28.5","22","945"
1/17/2021 2:59:06 p. m.,"362","28.4","22","945"
1/17/2021 3:00:06 p. m.,"364","28.5","22","945"
1/17/2021 3:01:06 p. m.,"365","28.5","22","945"
1/17/2021 3:02:06 p. m.,"353","28.5","21","945"
1/17/2021 3:03:06 p. m.,"372","28.5","22","945"
1/17/2021 3:04:06 p. m.,"352","28.5","22","945"
1/17/2021 3:05:06 p. m.,"370","28.5","21","945"
1/17/2021 3:06:06 p. m.,"362","28.4","21","945"
1/17/2021 3:07:06 p. m.,"354","28.5","22","945"
1/17/2021 3:08:06 p. m.,"363","28.5","22","945"
1/17/2021 3:09:06 p. m.,"344","28.4","22","945"
1/17/2021 3:10:06 p. m.,"360","28.4","21","945"
1/17/2021 3:11:06 p. m.,"357","28.4","21","945"
1/17/2021 3:12:06 p. m.,"349","28.4","21","945"
1/17/2021 3:13:06 p. m.,"372","28.4","21","945"
1/17/2021 3:14:06 p. m.,"365","28.4","21","945"
1/17/2021 3:15:06 p. m.,"365","28.5","21","945"
1/17/2021 3:16:06 p. m.,"382","28.4","21","945"
1/17/2021 3:17:06 p. m.,"359","28.4","21","945"
1/17/2021 3:18:06 p. m.,"367","28.4","21","945"
1/17/2021 3:19:06 p. m.,"354","28.4","21","945"
1/17/2021 3:20:06 p. m.,"352","28.4","21","945"
1/17/2021 3:21:06 p. m.,"356","28.4","21","945"
1/17/2021 3:22:06 p. m.,"372","28.4","21","945"
1/17/2021 3:23:06 p. m.,"344","28.4","21","945"
1/17/2021 3:24:06 p. m.,"374","28.4","21","945"
1/17/2021 3:25:06 p. m.,"342","28.4","21","945"
1/17/2021 3:26:06 p. m.,"373","28.5","21","945"
1/17/2021 3:27:06 p. m.,"363","28.5","21","945"
1/17/2021 3:28:06 p. m.,"374","28.4","21","945"
1/17/2021 3:29:06 p. m.,"373","28.4","21","945"
1/17/2021 3:30:06 p. m.,"359","28.5","21","945"
1/17/2021 3:31:06 p. m.,"370","28.4","21","945"
1/17/2021 3:32:06 p. m.,"357","28.4","21","945"
1/17/2021 3:33:06 p. m.,"345","28.4","21","945"
1/17/2021 3:34:06 p. m.,"363","28.4","21","945"
1/17/2021 3:35:06 p. m.,"373","28.5","21","945"
1/17/2021 3:36:06 p. m.,"365","28.5","21","945"
1/17/2021 3:37:06 p. m.,"376","28.5","21","945"
1/17/2021 3:38:06 p. m.,"389","28.4","21","945"
1/17/2021 3:39:06 p. m.,"382","28.4","21","945"
1/17/2021 3:40:06 p. m.,"363","28.5","21","945"
1/17/2021 3:41:06 p. m.,"376","28.5","21","945"
1/17/2021 3:42:06 p. m.,"372","28.5","21","945"
1/17/2021 3:43:06 p. m.,"378","28.5","21","945"
1/17/2021 3:44:06 p. m.,"381","28.5","21","945"
1/17/2021 3:45:06 p. m.,"379","28.5","21","945"
1/17/2021 3:46:06 p. m.,"363","28.5","21","945"
1/17/2021 3:47:06 p. m.,"369","28.5","21","945"
1/17/2021 3:48:06 p. m.,"375","28.5","20","945"
1/17/2021 3:49:06 p. m.,"385","28.5","20","945"
1/17/2021 3:50:06 p. m.,"399","28.5","21","945"
1/17/2021 3:51:06 p. m.,"408","28.5","20","945"
1/17/2021 3:52:06 p. m.,"380","28.5","21","945"
1/17/2021 3:53:06 p. m.,"402","28.5","21","945"
1/17/2021 3:54:06 p. m.,"410","28.5","21","945"
1/17/2021 3:55:06 p. m.,"404","28.5","21","945"
1/17/2021 3:56:06 p. m.,"429","28.5","21","945"
1/17/2021 3:57:06 p. m.,"414","28.6","21","945"
1/17/2021 3:58:06 p. m.,"410","28.5","21","945"
1/17/2021 3:59:06 p. m.,"409","28.5","21","945"
1/17/2021 4:00:06 p. m.,"398","28.6","21","945"
1/17/2021 4:01:06 p. m.,"416","28.6","21","945"
1/17/2021 4:02:06 p. m.,"418","28.6","21","945"
1/17/2021 4:03:06 p. m.,"397","28.6","21","945"
1/17/2021 4:04:06 p. m.,"399","28.6","21","945"
1/17/2021 4:05:06 p. m.,"409","28.7","21","945"
1/17/2021 4:06:06 p. m.,"409","28.7","21","945"
1/17/2021 4:07:06 p. m.,"397","28.7","21","945"
1/17/2021 4:08:06 p. m.,"411","28.7","21","945"
1/17/2021 4:09:06 p. m.,"429","28.8","21","945"
1/17/2021 4:10:06 p. m.,"417","28.8","21","945"
1/17/2021 4:11:06 p. m.,"399","28.8","21","945"
1/17/2021 4:12:06 p. m.,"421","28.8","21","945"
1/17/2021 4:13:06 p. m.,"436","28.8","21","945"
1/17/2021 4:14:06 p. m.,"455","28.8","21","945"
1/17/2021 4:15:06 p. m.,"447","28.9","21","945"
1/17/2021 4:16:06 p. m.,"445","28.9","21","945"
1/17/2021 4:17:06 p. m.,"431","28.9","21","945"
1/17/2021 4:18:06 p. m.,"417","28.9","21","945"
1/17/2021 4:19:06 p. m.,"407","28.9","21","945"
1/17/2021 4:20:06 p. m.,"430","28.9","21","945"
1/17/2021 4:21:06 p. m.,"420","29.0","21","945"
1/17/2021 4:22:06 p. m.,"431","29.0","21","945"
1/17/2021 4:23:06 p. m.,"415","29.0","21","945"
1/17/2021 4:24:06 p. m.,"410","29.0","21","945"
1/17/2021 4:25:06 p. m.,"440","29.0","21","945"
1/17/2021 4:26:06 p. m.,"425","29.0","21","945"
1/17/2021 4:27:06 p. m.,"417","29.0","21","945"
1/17/2021 4:28:06 p. m.,"418","29.1","21","945"
1/17/2021 4:29:06 p. m.,"417","29.1","21","945"
1/17/2021 4:30:06 p. m.,"397","29.1","21","945"
1/17/2021 4:31:06 p. m.,"403","29.2","21","945"
1/17/2021 4:32:06 p. m.,"419","29.1","20","945"
1/17/2021 4:33:06 p. m.,"396","29.2","20","945"
1/17/2021 4:34:06 p. m.,"409","29.2","20","945"
1/17/2021 4:35:06 p. m.,"392","29.2","20","945"
1/17/2021 4:36:06 p. m.,"390","29.2","21","945"
1/17/2021 4:37:06 p. m.,"406","29.2","20","945"
1/17/2021 4:38:06 p. m.,"408","29.2","20","945"
1/17/2021 4:39:06 p. m.,"395","29.3","21","945"
1/17/2021 4:40:06 p. m.,"398","29.2","21","945"
1/17/2021 4:41:06 p. m.,"398","29.3","21","945"
1/17/2021 4:42:06 p. m.,"401","29.3","21","945"
1/17/2021 4:43:06 p. m.,"400","29.3","21","945"
1/17/2021 4:44:06 p. m.,"412","29.3","21","945"
1/17/2021 4:45:06 p. m.,"397","29.3","20","945"
1/17/2021 4:46:06 p. m.,"417","29.3","21","945"
1/17/2021 4:47:06 p. m.,"418","29.3","21","945"
1/17/2021 4:48:06 p. m.,"465","29.3","21","945"
1/17/2021 4:49:06 p. m.,"473","29.3","21","945"
1/17/2021 4:50:06 p. m.,"422","29.4","20","945"
1/17/2021 4:51:06 p. m.,"416","29.4","20","945"
1/17/2021 4:52:06 p. m.,"420","29.4","20","945"
1/17/2021 4:53:06 p. m.,"390","29.4","21","945"
1/17/2021 4:54:06 p. m.,"428","29.4","21","945"
1/17/2021 4:55:06 p. m.,"393","29.4","20","945"
1/17/2021 4:56:06 p. m.,"410","29.5","20","945"
1/17/2021 4:57:06 p. m.,"409","29.4","21","945"
